example_id,question,reference,response,context,code,generation_time,response_tokens,quality_class,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,bleu,bert_score,word_f1_precision,word_f1_recall,word_f1,faithfulness,has_citations,citation_count
65,La Constitution marocaine de 2011 garantit-elle un accès gratuit à internet pour tous les citoyens ?,"La Constitution garantit certains droits socio-économiques et culturels. L'article 31 mentionne le droit à une éducation moderne, accessible et de qualité, et l'article 27 le droit d'accéder à l'information. L'article 5 parle d'ouverture sur la société du savoir. Cependant, un droit explicite à un accès gratuit à internet pour tous n'est pas formulé tel quel dans les articles fournis (Préambule à 180).","assistantL'article 31 du présent Code de la Constitution de 2011 stipule que l'Etat, les États membres et les organisations publiques travaillent à mettre en place toutes mesures nécessaires pour favoriser l'équilibre entre les divers types de services et activités qui sont prévus au-delà de ceux fournis par l'exercice des pouvoirs publics ou privés. Il n'y a pas de mention précises de l'accès gratuit à Internet pour tous les citoyens. Cette information est donnée par rapport à la section spéciale concernant l'accès à l'éducation et à l'informatique, mais elle ne contient pas d'autres informations sur la mise en place d'un réseau de télécommunications gagnants et accessibles pour tous.","Article 31 [Constitution du Maroc 2011]: L'Etat, les établissements publics et les collectivités territoriales œuvrent à la mobilisation de tous les moyens disponibles pour faciliter l'égal accès des citoyennes et des citoyens aux conditions leur permettant de jouir du droit :
(...)
- à une éducation moderne, accessible et de qualité ;
(...)
Article 27 [Constitution du Maroc 2011]: Les citoyennes et les citoyens ont le droit d'accéder à l'information détenue par l'administration publique, les institutions élues et les organismes investis de mission de service public.
(...)
Article 5 [Constitution du Maroc 2011]: (...)
De même, il veille à la cohérence de la politique linguistique et culturelle nationale et à l'apprentissage et la maîtrise des langues étrangères les plus utilisées dans le monde, en tant qu'outils de communication, d'intégration et d'interaction avec la société du savoir, et d'ouverture sur les différentes cultures et sur les civilisations contemporaines.
(...)",Constitution du Maroc 2011,3.0993878841400146,171,Low,0.2755905511811024,0.5072463768115942,0.35714285714285715,0.07142857142857142,0.1323529411764706,0.09278350515463916,0.12598425196850394,0.2318840579710145,0.16326530612244897,0.04963471038692335,0.24352282285690308,0.2,0.32075471698113206,0.2463768115942029,1.0,1,4
66,"Un contrat de VRP (voyageur, représentant, placier) peut-il être à durée indéterminée ?","Oui, l'article 80 du Code du Travail précise que les contrats de VRP sont, au choix des parties, d'une durée déterminée ou indéterminée.","assistant
Non, selon l'article 80 du Code du Travail, les contrats définis à l'article 79 peuvent être soit d'un terme définitif, soit d'un terme indeterminable. Ils doivent spécifier un délai pour le paiement et un délai de préavis. Il n'est pas mentionné que ces termes puisse s'étendre à une période d'essai.","Article 80: Les contrats définis à l'article 79 ci-dessus doivent être établis par 
écrit.
Ils sont, au choix des parties, d'une durée déterminée ou 
indéterminée. Les parties doivent, dans ce dernier cas, stipuler un délai 
de préavis fixé en vertu de la convention collective de travail, du 
règlement intérieur ou des usages sans être inférieur dans tous les cas à 
la durée fixée dans l'article 43 ci-dessus.
Il peut être stipulé une période d'essai dont la durée ne peut être 
supérieure à six mois.",Code du Travail,1.562363624572754,86,Low,0.23809523809523808,0.4838709677419355,0.3191489361702127,0.11290322580645161,0.23333333333333334,0.15217391304347824,0.19047619047619047,0.3870967741935484,0.25531914893617025,0.10154541060446357,0.3420036733150482,0.24444444444444444,0.4583333333333333,0.31884057971014496,1.0,1,7
67,"Si j'ai un différend avec mon employeur concernant l'application de notre convention collective, comment cela peut-il être résolu ?","L'article 127 du Code du Travail indique que les conflits individuels de travail entre les parties liées par la convention collective, si la convention ne prévoit pas de procédure spécifique, sont réglés conformément aux dispositions législatives applicables en la matière (ce qui inclut généralement la saisine du tribunal compétent après une éventuelle tentative de conciliation).","assistant
Selon l'article 127 du Code du Travail, les conflits collectifs de travail entre les parties liées par une convention collective sont régleres selon les dispositions législatives applicables et celles prévues dans la convention collective. Ces exceptions ne se produisent si elles n'incluent pas d'autres dispositions spécifiques.","Article 127 [Code du Travail]: Les conflits collectifs de travail entre les parties liées par la 
convention collective de travail, sont réglés conformément au livre VI de 
la présente loi, relatif au règlement des conflits collectifs de travail, à 
défaut de dispositions particulières dans la convention collective de
travail.
Les conflits individuels de travail entre les parties liées par la 
convention collective de travail, dans le cas où celle-ci ne prévoit pas de 
dispositions relatives à leur règlement, sont réglés conformément aux 
dispositions législatives applicables en la matière.",Code du Travail,1.4256584644317627,79,Medium,0.6363636363636364,0.5072463768115942,0.5645161290322581,0.3888888888888889,0.3088235294117647,0.34426229508196726,0.4909090909090909,0.391304347826087,0.43548387096774194,0.23214908974094053,0.4902064800262451,0.6097560975609756,0.5102040816326531,0.5555555555555556,1.0,1,4
68,"Si j'achète un fonds de commerce et que plus tard, un créancier du vendeur fait une surenchère et que le fonds est revendu plus cher, ai-je droit à la différence de prix ?","Non, l'article 130 du Code de Commerce (faisant référence à l'article 119 pour la folle enchère) indique que l'acquéreur surenchéri (celui dont la vente est annulée par la surenchère) n'a pas droit à la différence en plus si le fonds est revendu plus cher. Il a un recours contre le vendeur initial pour ce qui excède le prix qu'il avait stipulé.","assistant
Oui, selon les dispositions d'article 130 du Code de Commerce, lorsque l'accéderure se rendra adjudicateuse par suite de la revente sur surenchère, il aurait droit au remboursement des frais engagés dans l'échange, soit au prix définitif fixé avant l'échange ou aux frais supplémentaires déterminés par le vendeur. Il n'est pas mentionné ni le cas contraire. La raison énoncenée dans cet article ne donne pas suffisamment de précisions pour comprendre précisément si l'exercice de la garantie de prix devrait inclure également la réponse à la demande de la fournisseur après avoir été acquiescent à l'amortissement.","Article 130 [CODE DE COMMERCE]: L'acquéreur surenchéri qui se rendra adjudicataire par suite de la 
revente sur surenchère aura son recours, tel que de droit contre le vendeur 
pour le remboursement de ce qui excède le prix stipulé, et pour l'intérêt de 
cet excédent à compter du jour de chaque paiement.
Article 119 [CODE DE COMMERCE]: (...)
Le fol enchéri est tenu de la différence en moins entre son prix et celui 
de la nouvelle vente, sans pouvoir réclamer la différence en plus qui se 
produirait.",code de commerce 2019,2.8674192428588867,163,Low,0.2831858407079646,0.4383561643835616,0.3440860215053763,0.0625,0.09722222222222222,0.07608695652173914,0.1592920353982301,0.2465753424657534,0.19354838709677416,0.056644551140144016,0.2744804918766022,0.24675324675324675,0.3392857142857143,0.28571428571428575,0.6666666666666666,1,3
69,Est-ce que les membres du Parlement au Maroc ont le droit de proposer des modifications à la Constitution ?,"Oui, l'article 172 de la Constitution de 2011 indique que l'initiative de la révision de la Constitution appartient au Roi, au Chef du Gouvernement, à la Chambre des Représentants et à la Chambre des Conseillers.","assistant
Non, selon l'article 172 de la Constitution de 2011, l'injection d'une initiative de révision de la Constitution par le Roi est fait dans un référendum ou une autre formes d'élection publique. Le chef du gouvernement, qui propose un projet de révision, ne doit pas être considéré comme étant responsable d'un processus de consultation populaire.","Article 172 [Constitution du Maroc 2011]: L'initiative de la révision de la Constitution appartient au Roi, au Chef du Gouvernement, à la Chambre des Représentants et à la Chambre des Conseillers.
Le Roi peut soumettre directement au référendum le projet de révision dont Il prend l'initiative.",Constitution du Maroc 2011,1.5669865608215332,87,Medium,0.3076923076923077,0.5405405405405406,0.39215686274509803,0.21875,0.3888888888888889,0.28,0.3076923076923077,0.5405405405405406,0.39215686274509803,0.1793539631888975,0.40975046157836914,0.2765957446808511,0.52,0.36111111111111105,1.0,1,3
70,"Si mon patron me demande de faire un travail qui n'est pas du tout dans mes compétences et que je refuse, peut-il me licencier pour faute grave ?","L'article 39 du Code du Travail liste parmi les fautes graves 'le refus délibéré et injustifié du salarié d'exécuter un travail de sa compétence'. Si le travail demandé n'est pas de votre compétence, le refus pourrait être justifié et ne pas constituer une faute grave selon cet article.","assistant
Selon l'article 39 du Code du Travail, les fautes graves sont considérées comme ayant pu entraîner la libération du salarié. Le refus délibéré est également considéré comme une faute grave.","Article 39 [Code du Travail]: Sont considérées comme fautes graves pouvant provoquer le 
licenciement du salarié:
(...)
10.le refus délibéré et injustifié du salarié d'exécuter un travail de 
sa compétence;
(...)",Code du Travail,0.9832618236541748,51,Medium,0.5641025641025641,0.39285714285714285,0.4631578947368421,0.39473684210526316,0.2727272727272727,0.3225806451612903,0.48717948717948717,0.3392857142857143,0.4,0.14880636950354947,0.4037332236766815,0.6,0.43902439024390244,0.5070422535211268,1.0,1,4
71,La Constitution marocaine de 2011 parle-t-elle de la protection des consommateurs ?,"La Constitution de 2011, dans les articles fournis (Préambule à 180), ne mentionne pas explicitement et en détail la 'protection des consommateurs' comme un droit fondamental distinct ou une mission spécifique de l'État. L'article 35 garantit la libre concurrence et l'article 166 crée un Conseil de la concurrence qui contrôle les pratiques commerciales déloyales, ce qui peut indirectement bénéficier aux consommateurs. Des lois spécifiques sur la protection du consommateur existent en dehors de la Constitution.","assistant
Non, selon l'article 166 de la Constitution du Maroc 2011, le Conseil de la concurrence est chargé de l'analyse et la réglementation de la concurrence sur les marchés, mais il n'est pas responsable de la protection des consommateurs ou de la promotion d'une concurrence libèreuse. L'action de surveillance et de règlementing de la concurrence est principalement faite par un organisme distinct, comme le Commissaire général des affaires étrangères au sein du gouvernement national. Les normes de protection des consommateurs sont généralement définies par des textes spécifiques qui apparaissent sous forme législative.","Article 35 [Constitution du Maroc 2011]: Le droit de propriété est garanti.
La loi peut en limiter l'étendue et l'exercice si les exigences du développement économique et social du pays le nécessitent. Il ne peut être procédé à l'expropriation que dans les cas et les formes prévus par la loi.
L'Etat garantit la liberté d'entreprendre et la libre concurrence. Il œuvre à la réalisation d'un développement humain durable, à même de permettre la consolidation de la justice sociale et la préservation des ressources naturelles nationales et des droits des générations futures.
L'Etat veille à garantir l'égalité des chances pour tous et une protection spécifique pour les catégories sociales défavorisées.
Article 166 [Constitution du Maroc 2011]: Le Conseil de la concurrence est une institution indépendante chargée, dans le cadre de l'organisation d'une concurrence libre et loyale, d'assurer la transparence et l'équité dans les relations économiques, notamment à travers l'analyse et la régulation de la concurrence sur les marchés, le contrôle des pratiques anticoncurrentielles, des pratiques commerciales déloyales et des opérations de concentration économique et de monopole.",Constitution du Maroc 2011,2.7720823287963867,156,Low,0.41284403669724773,0.5232558139534884,0.46153846153846156,0.1111111111111111,0.1411764705882353,0.12435233160621761,0.21100917431192662,0.26744186046511625,0.2358974358974359,0.05916445193517426,0.31028255820274353,0.36923076923076925,0.3870967741935484,0.3779527559055118,1.0,1,3
72,La Constitution marocaine de 2011 garantit-elle le droit à la culture pour les jeunes ?,"Oui, l'article 33 de la Constitution indique qu'il incombe aux pouvoirs publics de prendre toutes les mesures appropriées en vue de faciliter l'accès des jeunes à la culture, à la science, à la technologie, à l'art, au sport et aux loisirs.","assistant
L'article 33 de la Constitution de 2011 stipule que les pouvoirs publics doivent aider les jeunes à participer au développement social, économique, culturel et politique du pays, y compris à l'établissement d'un Conseil Consultatif de la Jeunesse et d'une action associée.","Article 33 [Constitution du Maroc 2011]: Il incombe aux pouvoirs publics de prendre toutes les mesures appropriées en vue :
- d'étendre et généraliser la participation de la jeunesse au développement social, économique, culturel et politique du pays;
- d'aider les jeunes à s'insérer dans la vie active et associative et prêter assistance à ceux en difficulté d'adaptation scolaire, sociale ou professionnelle;
- de faciliter l'accès des jeunes à la culture, à la science, à la technologie, à l'art, au sport et aux loisirs, tout en créant les conditions propices au plein déploiement de leur potentiel créatif et innovant dans tous ces domaines.
Il est créé à cet effet un Conseil consultatif de la jeunesse et de l'action associative.",Constitution du Maroc 2011,1.4187664985656738,71,Low,0.34782608695652173,0.37209302325581395,0.35955056179775285,0.13333333333333333,0.14285714285714285,0.1379310344827586,0.2608695652173913,0.27906976744186046,0.2696629213483146,0.11393812553490665,0.36317822337150574,0.3684210526315789,0.4117647058823529,0.3888888888888889,1.0,1,3
73,Le Code du Travail marocain précise-t-il le nombre de jours de congés payés annuels auxquels un salarié a droit ?,"Les articles fournis (Préambule à 200) mentionnent le droit au congé annuel payé (par exemple, articles 5, 54, 89), mais ils ne spécifient pas le nombre de jours. Ces détails se trouvent dans d'autres sections du Code du Travail (Livre II, Titre IV, Chapitre III, non fourni ici).","assistant
L'article 54 du Code du Travail stipule que s'agissent des périodes de travail effectives : 

...Les périodes de congé annuel payé sont considérées comme périodes de travail effectifs. (...) Si elles ne sont pas spécifiées dans l'établissement ou au contrat de travail, ils peuvent être déterminées par la pratique générale. (...) Les heures de travail dépassent les conditions de travail fixées pour les salariés, leur permettent d'être insuffisamment restés chez eux et de se sentir occupés par leurs activités professionnelles. (...) La durée maximale de travail est fixée par la pratique générale, sans même avoir recours à une convention collective. (...)[2]

Il n'y a pas de informations suffisantes pour répondre exactement à cette question car il n'est pas explicitement mentionné si le Code du Travail établit un nombre spécifique des jours de congés payés. Il serait nécessaire d'une référence plus complète à cet article pour obtenir une réponse adhérieuse.","Article 5: Les bénéficiaires des stages de formation-insertion et de formation 
par apprentissage sont soumis aux dispositions relatives à la réparation 
des accidents de travail et des maladies professionnelles7 ainsi qu'aux 
dispositions prévues par la présente loi, notamment en ce qui concerne la 
durée du travail, le repos hebdomadaire, le congé annuel payé, les jours 
de repos et de fêtes et la prescription.
Article 54: Sont considérées comme périodes de travail effectif :
1. les périodes de congé annuel payé ;
(...)",Code du Travail,4.600555181503296,225,Low,0.14285714285714285,0.5098039215686274,0.22317596566523606,0.027624309392265192,0.1,0.04329004329004328,0.06593406593406594,0.23529411764705882,0.10300429184549358,0.027293260094954096,0.11887684464454651,0.21052631578947367,0.4897959183673469,0.29447852760736193,0.8333333333333334,1,5
74,"Si je suis VRP et que mon employeur met fin à mon CDD avant la date prévue sans faute de ma part, à quelle indemnité ai-je droit en plus de mon salaire ?","L'article 82, section II, du Code du Travail précise qu'en cas de résiliation anticipée d'un CDD de VRP par l'employeur sans faute grave, le VRP a droit, en plus du salaire jusqu'à l'échéance du contrat, à des dommages-intérêts dans les conditions prévues par l'article 33 (équivalant au montant des salaires restants jusqu'au terme du contrat). L'article 83 peut aussi ouvrir droit à une indemnité spécifique de clientèle.","assistant
Selon l'article 82 du Code du Travail, lorsque la rupture de contrat de travail due à une cause raisonnable (par exemple, défaut de temps pour accomplir le travail prévu) entraîne un dommage interdit, ce dommage doit être récompensé comme paiement de salaires. La récupération du dommage peut inclure tous types de remises, tels que le salaire, les frais de transport, etc., selon les modalités prévues par le contrat de travail.","Article 82 [Code du Travail]: Les conséquences de la rupture du contrat de travail du voyageur, 
représentant ou placier par la volonté de l'une des parties, sont réglées 
comme suit : 
(...)
II. - S'il s'agit de la résiliation anticipée d'un contrat à durée 
déterminée, il est dû au représentant, voyageur ou placier : 
a) à titre de salaire, le montant des avantages directs ou indirects 
qu'il aurait recueillis jusqu'à expiration du contrat et, en outre, le 
montant des avantages que le salarié percevrait par suite de la rupture 
du contrat ;
b) des dommages-intérêts dans les conditions prévues par l'article 
33 ci-dessus.
Article 33 [Code du Travail]: Le contrat de travail à durée déterminée prend fin au terme fixé par 
le contrat ou par la fin du travail qui a fait l'objet du contrat.
La rupture avant terme du contrat du travail à durée déterminée 
provoquée par l'une des parties et non motivée par la faute grave de 
l'autre partie ou par un cas de force majeure donne lieu à dommages intérêts.
Le montant des dommages-intérêts prévus au deuxième alinéa ci dessus équivaut au montant des salaires correspondant à la période 
allant de la date de la rupture jusqu'au terme fixé par le contrat.",Code du Travail,2.0848207473754883,110,Low,0.3924050632911392,0.37349397590361444,0.38271604938271603,0.10256410256410256,0.0975609756097561,0.1,0.26582278481012656,0.25301204819277107,0.25925925925925924,0.05456092789594206,0.24248118698596954,0.36363636363636365,0.3448275862068966,0.3539823008849558,1.0,1,4
75,La lettre de licenciement doit-elle obligatoirement mentionner les motifs de mon licenciement ?,"Oui, l'article 64 du Code du Travail indique que la décision de licenciement doit comporter les motifs justifiant le licenciement du salarié.","assistant
Oui, selon l'article 64 du Code du Travail, une copie des décisions de licenciement ou de la lettre d'évacuation est destinée à l'autorise de l'inspecteur chargé de l'examen du travail. Elle doit inclure les motifs justifiés pour l'accause de la licenciation.","Article 64: Une copie de la décision de licenciement ou de la lettre de démission 
est adressée à l'agent chargé de l'inspection du travail.
La décision de licenciement doit comporter les motifs justifiant le 
licenciement du salarié, la date à laquelle il a été entendu et être assortie 
du procès-verbal visé à l'article 62 ci-dessus.",Code du Travail,1.4186334609985352,77,Medium,0.38,0.7916666666666666,0.5135135135135135,0.22448979591836735,0.4782608695652174,0.3055555555555556,0.34,0.7083333333333334,0.45945945945945954,0.1407261915364453,0.48678717017173767,0.3888888888888889,0.6666666666666666,0.49122807017543857,1.0,1,4
76,Le Code de Commerce marocain contient-il des règles sur la faillite personnelle d'un individu qui n'est pas commerçant ?,"Les articles 51 à 151 du Code de Commerce fournis se concentrent sur les obligations du commerçant et le fonds de commerce, y compris les procédures de redressement et de liquidation judiciaire des entreprises (article 55). Ils ne traitent pas de la faillite personnelle des non-commerçants, qui relèverait d'autres dispositions légales (procédures de surendettement des particuliers, si elles existent dans un cadre distinct).","assistant
Oui, l'article 55 du Code de Commerce indique que est radié d'office tout commerçant ou personne morale à compter de la clôture d'une procédure de redressement ou de liquidation judiciaire.","Article 55 [CODE DE COMMERCE]: Est radié d'office tout commerçant ou personne morale :
1) à compter de la clôture d'une procédure de redressement ou de 
liquidation judiciaire ;
(...)
(Les autres articles concernent les commerçants et sociétés).",code de commerce 2019,1.0520269870758057,56,Low,0.5277777777777778,0.2714285714285714,0.3584905660377358,0.3142857142857143,0.15942028985507245,0.21153846153846154,0.4166666666666667,0.21428571428571427,0.2830188679245283,0.04171487895147773,0.30885347723960876,0.4482758620689655,0.24074074074074073,0.3132530120481928,1.0,1,4
77,Un CDD (Contrat à Durée Déterminée) dans le secteur agricole peut-il être renouvelé plusieurs fois ?,"L'article 17 du Code du Travail indique que dans le secteur agricole, le contrat de travail à durée déterminée peut être conclu pour une durée de six mois renouvelable à condition que la durée totale des contrats conclus ne dépasse pas deux ans. Après cela, il devient à durée indéterminée.","assistant
Oui, l'article 682 du Code du Travail précise que les contrats de travail à durée déterminée peuvent être renouvables pendant qu'au moins trois ans si ils sont suivis d'une période de six mois. Si leur durée est plus longue, il s'impose un délai de rénovation ou de mise à jour au terme de cinq ans.","Article 17: (...)
Dans le secteur agricole, le contrat de travail à durée déterminée 
peut être conclu pour une durée de six mois renouvelable à condition 
que la durée des contrats conclus ne dépasse pas deux ans. Le contrat 
devient par la suite à durée indéterminée.",Code du Travail,1.5126993656158447,82,Medium,0.3939393939393939,0.4482758620689655,0.41935483870967744,0.2153846153846154,0.24561403508771928,0.22950819672131145,0.36363636363636365,0.41379310344827586,0.3870967741935484,0.1419523479003218,0.5022886991500854,0.3541666666666667,0.40476190476190477,0.3777777777777778,1.0,1,4
78,"Si je travaille comme vendeur dans un magasin fourni par mon employeur, avec des prix et conditions imposés par lui, suis-je considéré comme un salarié ?","Oui, l'article 2 du Code du Travail indique que ses dispositions s'appliquent aux personnes chargées par une seule entreprise de procéder à des ventes et de recevoir des commandes, lorsqu'elles exercent leur profession dans un local fourni par cette entreprise en respectant les conditions et prix imposés par celle-ci.","assistant
Non, l'article 2 du Code du Travail indique que les salariés travaillant à domicile ne sont pas considérés comme des salariés au sens du droit marocain. Ils n'ont pas accès à d'autres droits tels que ceux prévus à l'article 507 ci-dessous.","Article 2: Les dispositions de la présente loi s'appliquent également :
1. aux personnes qui, dans une entreprise, sont chargées par le chef 
de cette entreprise ou avec son agrément, de se mettre à la 
disposition de la clientèle, pour assurer à celle-ci diverses 
prestations ;
2. aux personnes chargées par une seule entreprise, de procéder à 
des ventes de toute nature et de recevoir toutes commandes, 
lorsque ces personnes exercent leur profession dans un local 
fourni par cette entreprise en respectant les conditions et prix 
imposés par celle-ci ;
3. aux salariés travaillant à domicile.",Code du Travail,1.3206675052642822,71,Low,0.28,0.2545454545454545,0.26666666666666666,0.16326530612244897,0.14814814814814814,0.15533980582524273,0.26,0.23636363636363636,0.24761904761904763,0.1600176926793594,0.28435760736465454,0.3333333333333333,0.2727272727272727,0.3,0.5,1,7
79,"Si mon entreprise veut me licencier pour des raisons économiques, doit-elle obtenir une autorisation spéciale ?","Oui, l'article 67 du Code du Travail précise que le licenciement pour motifs technologiques, structurels ou économiques, dans les entreprises d'une certaine taille, est subordonné à une autorisation délivrée par le gouverneur de la préfecture ou de la province.","assistant
Oui, l'article 67 du Code du Travail stipule que si le licenciement fait suite à des raisons économiques, la demande d'autorisation doit inclure : 
1. Un rapport comportant les motifs économiques, nécessitant l'application de la procédure de licenciement;
2. L'état de la situation économique et financière de l'entreprise;
3. Une reportage établi par un expert-comptable ou par un commissaire aux comptes.

Il y a donc une obligation légale de fournir ces informations lorsque le licenciement fait suite à des raisons économiques.","Article 67: Le licenciement de tout ou partie des salariés employés dans les 
entreprises visées à l'article 66 ci-dessus pour motifs technologiques, 
structurels ou pour motifs similaires ou économiques, est subordonné à 
une autorisation délivrée par le gouverneur de la préfecture ou de la 
province, dans un délai maximum de deux mois à compter de la date de 
la présentation de la demande par l'employeur au délégué provincial 
chargé du travail.
La demande d'autorisation doit être assortie de tous les justificatifs 
nécessaires et du procès-verbal des concertations et négociations avec les 
représentants des salariés prévu par l'article 66 ci-dessus.
En cas de licenciement pour motifs économiques, la demande doit 
être accompagnée, outre les documents susvisés, des justificatifs 
suivants:
1. un rapport comportant les motifs économiques, nécessitant 
l'application de la procédure de licenciement ;
2. l'état de la situation économique et financière de l'entreprise ;
3. un rapport établi par un expert-comptable ou par un 
commissaire aux comptes.
Le délégué provincial chargé du travail doit effectuer toutes les 
investigations qu'il juge nécessaires. Il doit adresser le dossier, dans un 
délai n'excédant pas un mois à compter de la réception de la demande, 
aux membres d'une commission provinciale présidée par le gouverneur 
de la préfecture ou de la province, aux fins d'examiner et de statuer sur 
le dossier dans le délai fixé ci-dessus.
La décision du gouverneur de la préfecture ou de la province doit 
être motivée et basée sur les conclusions et les propositions de ladite 
commission.",Code du Travail,2.545884609222412,137,Low,0.29213483146067415,0.5909090909090909,0.3909774436090226,0.11363636363636363,0.23255813953488372,0.15267175572519084,0.20224719101123595,0.4090909090909091,0.2706766917293233,0.11000165678084428,0.32277461886405945,0.3125,0.5555555555555556,0.39999999999999997,1.0,1,4
80,Un enfant de 14 ans peut-il être employé pour faire des acrobaties dangereuses dans un spectacle ?,"Non, l'article 147 du Code du Travail interdit à toute personne de faire exécuter par des mineurs de moins de 18 ans des tours de force périlleux ou des exercices d'acrobatie. Il interdit également aux directeurs de cirque d'employer des mineurs de moins de 16 ans dans leurs représentations.","assistant
Non, l'article 147 du Code du Travail indique que toutes personnes doivent être contrôlées et protégées lorsqu'il s'agit de leurs activités professionnelles, y compris celles qui nécessitent une formation adéquate et la protection contre le Risque. L'utilisation même de mineurs pour effectuer des acrobats dangereux est considéré comme une activité illigale et incertaine.","Article 147 [Code du Travail]: Il est interdit à toute personne de faire exécuter par des mineurs de 
moins de 18 ans des tours de force périlleux, des exercices d'acrobatie, de 
contorsion ou de leur confier des travaux comportant des risques sur 
leur vie, leur santé ou leur moralité.
Il est également interdit à toute personne pratiquant les professions 
d'acrobate, saltimbanque, montreur d'animaux, directeur de cirque ou 
d'attractions foraines, d'employer dans ses représentations des mineurs 
âgés de moins de 16 ans.",Code du Travail,1.703294277191162,95,Low,0.23880597014925373,0.2962962962962963,0.2644628099173554,0.12121212121212122,0.1509433962264151,0.13445378151260506,0.19402985074626866,0.24074074074074073,0.21487603305785125,0.1326215950845988,0.2818138897418976,0.23529411764705882,0.32432432432432434,0.2727272727272727,1.0,1,4
81,"Si je suis engagé pour un travail spécifique qui doit durer environ 3 mois, quel type de contrat de travail devrais-je avoir ?",L'article 16 du Code du Travail indique que le contrat de travail peut être conclu pour accomplir un travail déterminé. Ce serait le type de contrat approprié dans ce cas. Il pourrait aussi être un CDD si les conditions de l'article 16 sont remplies.,"assistant
Selon l'article 16 du Code du Travail, le contrat de travail peut être conclu pour une durée déterminée ou pour accomplir un travail déterminé. Il n'y a pas de règles spécifiques concernant l'engagement de temps pendant trois mois. La durée de la période de engagement sera déterminée par rapport aux dispositions des contrats de travail et au contrat original.","Article 16 [Code du Travail]: Le contrat de travail est conclu pour une durée indéterminée, pour 
une durée déterminée ou pour accomplir un travail déterminé.
Le contrat de travail à durée déterminée peut être conclu dans les 
cas où la relation de travail ne pourrait avoir une durée indéterminée.
(...)",Code du Travail,1.5873630046844482,88,Medium,0.3424657534246575,0.5319148936170213,0.41666666666666663,0.25,0.391304347826087,0.3050847457627119,0.3150684931506849,0.48936170212765956,0.3833333333333333,0.2515873813265068,0.49570903182029724,0.34,0.5151515151515151,0.40963855421686746,0.6666666666666666,1,4
82,Le certificat de travail que mon employeur me donne doit-il mentionner pourquoi mon contrat a pris fin ?,"L'article 72 du Code du Travail indique que le certificat de travail doit exclusivement indiquer la date d'entrée, la date de sortie et les postes occupés. Il ne mentionne pas l'obligation d'y inclure le motif de la rupture, sauf si les deux parties sont d'accord pour y ajouter des mentions sur les qualifications ou services rendus.","assistant
L'article 72 du Code du Travail précise que le certificat de travail doit inclus une liste spéciale des informations liées à la cessation de contrat professionnel. Il n'est pas obligatoire pour le certificat de工人 de inclure les raisons de son départ, mais il est généralement recommandé.","Article 72: L'employeur doit délivrer au salarié un certificat de travail, à la 
cessation du contrat de travail, dans un délai maximum de huit jours, 
sous peine de dommages-intérêts.
Le certificat de travail doit exclusivement indiquer la date de l'entrée 
du salarié dans l'entreprise, celle de sa sortie et les postes de travail qu'il 
a occupés. Toutefois, par accord entre les deux parties, le certificat de 
travail peut comporter des mentions relatives aux qualifications 
professionnelles du salarié et aux services qu'il a rendus.
Le certificat de travail est exempté des droits d'enregistrement 
même s'il comporte des indications autres que celles prévues au 
deuxième alinéa ci-dessus. L'exemption s'étend au certificat portant la 
mention de : "" libre de tout engagement "" ou toute autre formule 
établissant que le contrat de travail a pris fin de manière ordinaire.",Code du Travail,1.3548543453216553,70,Medium,0.4444444444444444,0.38095238095238093,0.41025641025641024,0.20754716981132076,0.1774193548387097,0.19130434782608696,0.3888888888888889,0.3333333333333333,0.358974358974359,0.17389476668455642,0.4492727518081665,0.4634146341463415,0.3877551020408163,0.4222222222222223,1.0,1,4
83,Le Code Pénal marocain prévoit-il des sanctions pour la diffusion de 'fake news' (fausses nouvelles) ?,"Les articles 1 à 267 du Code Pénal fournis ne contiennent pas de disposition spécifique et générale sanctionnant la diffusion de 'fake news'. L'article 264 punit la dénonciation d'infractions imaginaires. D'autres lois, comme le Code de la Presse et de l'Edition, pourraient contenir des dispositions relatives à la diffusion de fausses nouvelles, surtout si elles causent un trouble à l'ordre public ou portent atteinte à l'honneur.","assistant
L'article 264 du Code Pénal indique que les personnes qui dénotent aux autorités publiques une infiance imaginaire sont punis comme tels. Il n'est pas précisé si ces dispositions s'appliquent également au domaine de la publication de fausse information.","Article 264 [Code Penal]: Est considéré comme outrage et puni comme tel, le fait par une 
personne de dénoncer aux autorités publiques une infraction qu'elle sait 
ne pas avoir existé ou de produire une fausse preuve relative à une 
infraction imaginaire, ou de déclarer devant l'autorité judiciaire être 
l'auteur d'une infraction qu'elle n'a ni commise, ni concouru à 
commettre.
(Les autres articles fournis ne traitent pas spécifiquement des 'fake news').",code penale 2018,1.2074134349822998,66,Low,0.43478260869565216,0.273972602739726,0.3361344537815126,0.15555555555555556,0.09722222222222222,0.11965811965811966,0.2608695652173913,0.1643835616438356,0.20168067226890757,0.01816156430747112,0.32505002617836,0.3333333333333333,0.23214285714285715,0.2736842105263158,1.0,1,4
